Number,Dialogue,Reponse,URL,hash,work_id,title,author,fandom,words,category,Banter
9143,"""Oh. Um, you know. Rumours.""","""Care to elaborate?""",https://archiveofourown.org/works/55393765,0x8dc0b7d4881dba944613463a3e88b7ba0a55451817fb10dbc4e1acfcb057e67c,55393765,Drunk and Stupid (but painfully honest),entowento,Beng Pi :Xing Qiong Tie Dao  | Honkai: Star Rail (Video Game),"50,177",M/M,0
9146,"""... Oh.""","Panic settled in as Aventurine tried his best to backtrack. ""Amongst other things, of course, someone said 'situationship' but I'm sure you don't know what that means - or at least I hope you don't - I don't think it's marginally better but-""",https://archiveofourown.org/works/55393765,0xdb073982f0f3653db4bdfc7b1ba8db6e7901e7e99747d27d529414fe87fa857c,55393765,Drunk and Stupid (but painfully honest),entowento,Beng Pi :Xing Qiong Tie Dao  | Honkai: Star Rail (Video Game),"50,177",M/M,0
9165,"""Aven?""","""Sorry?""",https://archiveofourown.org/works/55393765,0xd5155a70eaf8a30622d79969966a41a9ebc6c1845d3c32838f832defb83af1f0,55393765,Drunk and Stupid (but painfully honest),entowento,Beng Pi :Xing Qiong Tie Dao  | Honkai: Star Rail (Video Game),"50,177",M/M,0
9166,"""Sorry?""","""You said-"" Aventurine cut himself off with a nervous laugh, ""Nevermind, no, it's nothing.""",https://archiveofourown.org/works/55393765,0x235d07041bf662d6f1adf85566b76da391a92eedf4a0389cd9baba330e652123,55393765,Drunk and Stupid (but painfully honest),entowento,Beng Pi :Xing Qiong Tie Dao  | Honkai: Star Rail (Video Game),"50,177",M/M,0
9172,"""Aventurine?""","""Doctor,"" Aventurine said. He hoped his relief wasn't discernable in his tone, ""Fancy seeing you here.""",https://archiveofourown.org/works/55393765,0x053889f418c9304c567efe1656f367c3eb3aba44cee93e40f9f2bbf423e4f754,55393765,Drunk and Stupid (but painfully honest),entowento,Beng Pi :Xing Qiong Tie Dao  | Honkai: Star Rail (Video Game),"50,177",M/M,0
9179,"""I do not own anything of the sort,"" Ratio clarified with a glare, ""However, it is hard to avoid your interview when you have been gallivanting around the building, giving copies out for free.""","""I haven't given you a copy, though.""",https://archiveofourown.org/works/55393765,0x3f3452f6a613c0e015da7dbd687bcf866b31a15e812c3ceb315b9c203df09cd7,55393765,Drunk and Stupid (but painfully honest),entowento,Beng Pi :Xing Qiong Tie Dao  | Honkai: Star Rail (Video Game),"50,177",M/M,0
9203,"""What's the probability I have a certain doctor's company?""","Ratio thought for a moment before he responded. ""It's zero on any day that isn't Thursday or Friday.""",https://archiveofourown.org/works/55393765,0xe7c323473bfeb6ec7dd797a0cb5de088382fb10d75f9fb45a29eceba511968ae,55393765,Drunk and Stupid (but painfully honest),entowento,Beng Pi :Xing Qiong Tie Dao  | Honkai: Star Rail (Video Game),"50,177",M/M,0
9209,"""Yes. But he was drunk, so I don't know if it counts.""","""... Right. So Ratio declared that he loved you, but he was drunk,"" even with the dressing room curtain separating them, he could hear the fumbling of clothes as she changed into a different dress Jade picked out, ""And you even slept together.""",https://archiveofourown.org/works/55393765,0x0318ba801fcbcc93dafb00d96d12082b912405f396365906ae4cbcd7d18f1210,55393765,Drunk and Stupid (but painfully honest),entowento,Beng Pi :Xing Qiong Tie Dao  | Honkai: Star Rail (Video Game),"50,177",M/M,0
9213,"""Keeping Up With Star Rail, yes.""","""And you two meet up to eat lunch together.""",https://archiveofourown.org/works/55393765,0x51040b373e836f441bea3021f35a018ff47eb95881c6071660640f5f793a566b,55393765,Drunk and Stupid (but painfully honest),entowento,Beng Pi :Xing Qiong Tie Dao  | Honkai: Star Rail (Video Game),"50,177",M/M,0
9233,"""Low blow,"" Aventurine mumbled.","""You still have time to invite him,"" Jade offered, fixing a stray piece of Topaz's hair, ""There's still, what, two days?.""",https://archiveofourown.org/works/55393765,0xca0507e964dd34b692636275f6e9735003eefc6367e48e51cd75f31b69719db5,55393765,Drunk and Stupid (but painfully honest),entowento,Beng Pi :Xing Qiong Tie Dao  | Honkai: Star Rail (Video Game),"50,177",M/M,0
9236,"""Well, that happened for me and Asta. She was already invited, but I asked her if she'd like to go as my date anyway.""","""This is different,"" Aventurine insisted, ""This is Dr Ratio we're talking about. He will point out how redundant that question is.""",https://archiveofourown.org/works/55393765,0x8ac4026af4cb0783575793e649a0271932cef0d4dea26d8930862d4f092cf5a3,55393765,Drunk and Stupid (but painfully honest),entowento,Beng Pi :Xing Qiong Tie Dao  | Honkai: Star Rail (Video Game),"50,177",M/M,0
9261,"Aventurine froze, tightening his hold on Ratio's arm. ""Wait, seriously? They ran out already?""","Ratio nodded, ""It seemed they weren't popular enough last time, so they made less for this year's function.""",https://archiveofourown.org/works/55393765,0xf515b8eeee140e3e6e924be1cdab5f9c5297a001709aa6ac36a91ccfbcaaf0b0,55393765,Drunk and Stupid (but painfully honest),entowento,Beng Pi :Xing Qiong Tie Dao  | Honkai: Star Rail (Video Game),"50,177",M/M,0
9285,"""Am I that impressive?""","""Don't let it get to your head,"" Ratio warned, ""He just wants to know how someone could manage to incorporate gambling into combat and if there's any substance behind it. To which I dutifully informed him that there is none.""",https://archiveofourown.org/works/55393765,0xef6701fc08df54fa2399a25fc2c37bc972d29c913f0b686dd98ca19a5297f1b3,55393765,Drunk and Stupid (but painfully honest),entowento,Beng Pi :Xing Qiong Tie Dao  | Honkai: Star Rail (Video Game),"50,177",M/M,0
9291,"""And he'll never understand the effectiveness in combat if he doesn't know about its effectiveness in real life,"" Aventurine interrupted playfully.","""Aventurine,"" Ratio grumbled while pinching the bridge of his nose, ""Gamble with a child and I will throw you off the balcony.""",https://archiveofourown.org/works/55393765,0xed32c6cb6f008f103d12007b44a0a9b2595965193b1c5785702bb2bdf19d635e,55393765,Drunk and Stupid (but painfully honest),entowento,Beng Pi :Xing Qiong Tie Dao  | Honkai: Star Rail (Video Game),"50,177",M/M,0
9297,"Aventurine gasped, pointing his finger in Ratio's face excitedly. ""So you do admit it,"" Aventurine exclaimed, ""It was a lie, not a tease, and so you are a liar, Dr Ratio. Checkmate.""","Ratio stared. Blinked. But then he let out a breathy laugh that sent Aventurine swooning. ""How terrible. It seems that I've been caught red-handed in my extremely obvious lie,"" Ratio monologued sardonically, ""What ever shall I do now that I've been exposed? What punishment could befit a crime like mine?""",https://archiveofourown.org/works/55393765,0x42be2570936ab0704786c9b89aa42535961a475aabdd1a049f29781873953edc,55393765,Drunk and Stupid (but painfully honest),entowento,Beng Pi :Xing Qiong Tie Dao  | Honkai: Star Rail (Video Game),"50,177",M/M,1
9304,"""One condition: I refuse to indulge your addiction in the public eye,"" Ratio said, crossing his arms. Aventurine couldn't help but be somewhat shocked, his mouth left gaping open before he could get ahold of himself. He didn't think Ratio would actually entertain his whims, but he wouldn't complain about what was happening. Aventurine pushed down the part that begged to tease Ratio for wanting to be somewhere private and alone, but he refused to scare away this opportunity. Ratio, for all his muscles and distant attitude, was so delicate when it came to humiliation.","""We could go upstairs?""",https://archiveofourown.org/works/55393765,0x83cc7d412263682b73e71c6d2a4354da201457d679043fb69b4947b145b0ab70,55393765,Drunk and Stupid (but painfully honest),entowento,Beng Pi :Xing Qiong Tie Dao  | Honkai: Star Rail (Video Game),"50,177",M/M,0
9308,"""Having second thoughts?""","Aventurine smiled. ""No, not at all,"" he reassured him, running up the few steps that separated them so they were back to standing beside each other, ""Just distracted.""",https://archiveofourown.org/works/55393765,0xd1a9bcbd4b6cfb6baf5ad85805dfda1b0350a6c6f0121a5b4fa806a28e27efc3,55393765,Drunk and Stupid (but painfully honest),entowento,Beng Pi :Xing Qiong Tie Dao  | Honkai: Star Rail (Video Game),"50,177",M/M,0
9324,"""Yet I'm not hearing an outright rejection.""","Aventurine chucked. Using his own words against him? Fair play, Aventurine supposed. ""Sure, I'll play along with your stupid rule. But don't think I'm happy about it. You've drained all the fun out of this game.""",https://archiveofourown.org/works/55393765,0x49e05fcfc809d9793306c019b24faffd603e3826ff8bcf6d0dbd6db790ba49ab,55393765,Drunk and Stupid (but painfully honest),entowento,Beng Pi :Xing Qiong Tie Dao  | Honkai: Star Rail (Video Game),"50,177",M/M,0
9326,"""Well, perhaps if you arrived on time you wouldn't have me stressing about your dinner.""","""Aww, Veritas,"" Aventurine cooed, dealing two cards to each of them, ""Stressing over me? You are so sweet.""",https://archiveofourown.org/works/55393765,0x2e40be44495f07bc224cf25e5bed930dce7c3023c44772f4103f232873e2689d,55393765,Drunk and Stupid (but painfully honest),entowento,Beng Pi :Xing Qiong Tie Dao  | Honkai: Star Rail (Video Game),"50,177",M/M,1
9329,"""Sounds like an excuse,"" Aventurine hummed, looking at his other card. Ten of clubs. That made his total sixteen.","""Hit.""",https://archiveofourown.org/works/55393765,0x43a5e383c463d09ba04f013698ba7d9940ac56d812b5ab5d492d195eb9fa2cb3,55393765,Drunk and Stupid (but painfully honest),entowento,Beng Pi :Xing Qiong Tie Dao  | Honkai: Star Rail (Video Game),"50,177",M/M,0
9334,"Ratio sighed as he dropped his cards. A grand total of nineteen - he was so close. ""What food do you want me to grab for you?""","""Tiramisu.""",https://archiveofourown.org/works/55393765,0x5757d88b5753f8d4486bfa9b2bb2ba66de9d85bddfe2aefc119f275161935d84,55393765,Drunk and Stupid (but painfully honest),entowento,Beng Pi :Xing Qiong Tie Dao  | Honkai: Star Rail (Video Game),"50,177",M/M,0
9335,"""Tiramisu.""","""Noted,"" Ratio said, pulling out his phone and opening the notes app, ""We'll play a few rounds first before we go get the food. It'd be time-consuming if we did it otherwise.""",https://archiveofourown.org/works/55393765,0xf2b9ca68577e0ff37144aaf0b2afe84f061bb739c2f2e324229cbc4c6c4b9ec1,55393765,Drunk and Stupid (but painfully honest),entowento,Beng Pi :Xing Qiong Tie Dao  | Honkai: Star Rail (Video Game),"50,177",M/M,0
9346,"""He barked?""","""He barked in front of everyone because he lost a bet to a teenager?""",https://archiveofourown.org/works/55393765,0x175813f08cc3c84bd99bb79c7cda81811e32df9d5361c2e15b548e8cf628241a,55393765,Drunk and Stupid (but painfully honest),entowento,Beng Pi :Xing Qiong Tie Dao  | Honkai: Star Rail (Video Game),"50,177",M/M,0
9348,"""And this is on video?""","""Everything is on video nowadays,"" Aventurine enthusiastically pulled his phone from his pocket, nearly dropping it as he did so, ""Her best friend uploaded it onto her channel. Do you want to see?""",https://archiveofourown.org/works/55393765,0xda2ef543058faf3899e00d2bf900c5677ec013cc5384339db68b0476f49e5952,55393765,Drunk and Stupid (but painfully honest),entowento,Beng Pi :Xing Qiong Tie Dao  | Honkai: Star Rail (Video Game),"50,177",M/M,0
9349,"""Everything is on video nowadays,"" Aventurine enthusiastically pulled his phone from his pocket, nearly dropping it as he did so, ""Her best friend uploaded it onto her channel. Do you want to see?""","""... Show it to me already.""",https://archiveofourown.org/works/55393765,0x7088fcc720173d63f78d0d1f08655d276b95c65aed47ed47f4e23fde91046582,55393765,Drunk and Stupid (but painfully honest),entowento,Beng Pi :Xing Qiong Tie Dao  | Honkai: Star Rail (Video Game),"50,177",M/M,0
9357,"""You're back quickly,"" Aventurine observed, failing to hide the shake in his voice from his shock. He turned around to face him, and his mouth fell open. He looked at Ratio for answers, to which he received nothing but a blank face. ""Did- Did you steal a tray from the caterers?""","Ratio paid him no mind. ""Of course not,"" Ratio said tartly. He held a golden tray that the caterers carried around with a bunch of food piled on top of it. In his other hand was a full bottle of blue wine. ""I'm not a thief, Aven. I simply offered to take it off their hands for a bit.""",https://archiveofourown.org/works/55393765,0xe6d0c72ef35ec4d98cce7f9efb1039d25b6a965aa36de4284cbd13c9f807e2e8,55393765,Drunk and Stupid (but painfully honest),entowento,Beng Pi :Xing Qiong Tie Dao  | Honkai: Star Rail (Video Game),"50,177",M/M,0
9359,"""Aven?""","""Sorry?""",https://archiveofourown.org/works/55393765,0xd5155a70eaf8a30622d79969966a41a9ebc6c1845d3c32838f832defb83af1f0,55393765,Drunk and Stupid (but painfully honest),entowento,Beng Pi :Xing Qiong Tie Dao  | Honkai: Star Rail (Video Game),"50,177",M/M,0
9360,"""Sorry?""","""You said-"" Aventurine cut himself off with a nervous laugh, ""Nevermind, no, it's nothing. Just hand me this already."" He snatched the wine bottle from Ratio's hand. It was already opened, thankfully, so all Aventurine had to do was flick off the loose lid with his index finger.",https://archiveofourown.org/works/55393765,0xf5cb2b0331539adafe6d13595a9f1b7e65985b3562d56aa9125a38753a87486d,55393765,Drunk and Stupid (but painfully honest),entowento,Beng Pi :Xing Qiong Tie Dao  | Honkai: Star Rail (Video Game),"50,177",M/M,0
9362,"""Could you please eat before you drink that?""","Aventurine swallowed a mouthful of the wine. It was incredibly sweet with a kick of spice at the end that he didn't expect. He wiped a drop from his lip, frowning at the stain of blue on his finger. ""Can't let that happen, Doc. What if you get curious about this specialty wine and get drunk on me again?""",https://archiveofourown.org/works/55393765,0x2283e492c73a67bada473c86fb698ef12a528e9fbee36ed7dd7682c373d5c4c8,55393765,Drunk and Stupid (but painfully honest),entowento,Beng Pi :Xing Qiong Tie Dao  | Honkai: Star Rail (Video Game),"50,177",M/M,0
